Біграмма;Частота;Вірогідність;
те;5975;0.005599308778216768;
ео;273;0.0002558345266030423;
од;4961;0.00464906625083404;
до;4724;0.004426968145321508;
ор;5392;0.005052966181112103;
р ;1784;0.0016718270895964373;
 д;8497;0.007962732500168683;
др;941;0.0008818325623936366;
ра;7561;0.007085585551815394;
ай;818;0.0007665664570010571;
йз;4;3.7484912322790077e-06;
зе;265;0.0002483375441384843;
ер;9193;0.008614969974585229;
 ф;1440;0.0013494568436204428;
фи;826;0.0007740634394656151;
ин;4031;0.00377754203932917;
на;9712;0.009101336711973431;
ан;4283;0.004013696986962747;
нс;734;0.0006878481411231979;
си;1528;0.0014319236507305808;
ис;3346;0.00313561291580139;
ст;13052;0.012231326890926403;
т ;5455;0.005112004918020497;
ил;4521;0.0042367322152833484;
ла;5829;0.005462488848238584;
ад;2087;0.001955775300441572;
де;6025;0.005646164918620256;
ел;6254;0.005860766041668229;
ль;4468;0.004187064706455652;
ьф;157;0.00014712828086695104;
ия;1989;0.0018639372652507365;
я ;10902;0.010216512853576436;
 г;2780;0.0026052014064339105;
гд;1043;0.0009774190888167513;
е ;18748;0.01756917840569171;
 р;3654;0.0034242467406868735;
ро;7159;0.006708862182971354;
ди;2003;0.001877056984563713;
лс;1296;0.0012145111592583985;
ся;4638;0.004346375583827509;
фр;607;0.0005688335444983395;
рэ;579;0.0005425941058723864;
эн;695;0.0006513003516084776;
нк;1184;0.0011095534047545863;
к ;4721;0.0044241567768972985;
 а;1689;0.001582800422829811;
ал;6899;0.006465210252873219;
лд;60;5.6227368484185116e-05;
дж;601;0.0005632108076499209;
же;4547;0.004261097408293162;
рн;768;0.0007197103165975695;
но;10742;0.010066573204285275;
он;7163;0.006712610674203633;
н ;4840;0.0045356743910575995;
 к;10276;0.00962987397572477;
ка;7943;0.007443566464498039;
ау;2086;0.0019548381776335025;
уп;2776;0.0026014529152016313;
пе;3707;0.0034739142495145703;
рв;2073;0.0019426555811285957;
ву;2293;0.002148822598903941;
уд;4065;0.0038094042148035414;
д ;2047;0.0019182903881187821;
 н;15486;0.014512283805768179;
ас;3813;0.0035732492671699642;
сч;454;0.00042545375486366735;
чи;1658;0.0015537496157796487;
ит;4647;0.0043548096891001375;
ты;1597;0.0014965851244873938;
ыв;884;0.0008284165623336607;
ва;5760;0.005397827374481771;
а ;15245;0.014286437209023369;
 т;7647;0.007166178113309393;
то;12549;0.011759954118467317;
ог;4852;0.004546919864754436;
да;5031;0.004714664847398922;
 б;7352;0.0068897268849288165;
бо;2400;0.0022490947393674046;
ол;6117;0.005732380216962672;
ле;4853;0.004547856987562506;
ее;1905;0.0017852189493728775;
дв;811;0.0007600065973445688;
ух;280;0.00026239438625953054;
хс;68;6.372435094874313e-05;
со;3243;0.0030390892665702056;
от;6325;0.005927301761041181;
 п;15963;0.01495929138521745;
пя;395;0.000370163509187552;
ят;1843;0.0017271173352725528;
ти;4770;0.004470075794492717;
ид;1316;0.0012332536154197936;
ес;5538;0.005189786111090286;
и ;17954;0.016825102896084326;
ыс;896;0.0008396620360304977;
яч;353;0.00033080435124862245;
ч ;274;0.000256771649411112;
 ж;2042;0.0019136047740784335;
жи;1355;0.001269801404934514;
ей;2562;0.0024009086342747046;
й ;7538;0.00706403172722979;
го;8644;0.008100489552954936;
 э;3472;0.0032536903896181785;
эт;2638;0.0024721299676880057;
 и;10001;0.009372165203505589;
из;2216;0.0020766641426825704;
зо;560;0.0005247887725190611;
об;4669;0.004375426390877671;
би;968;0.0009071348782115199;
ло;5270;0.004938637198527593;
ов;7000;0.006559859656488263;
л ;5508;0.005161672426848194;
кр;1709;0.001601542878991206;
ив;2007;0.0018808054757959922;
вы;2807;0.0026305037222517937;
ым;1584;0.001484402527982487;
ми;3426;0.0032105827404469702;
па;1188;0.0011133018959868653;
ар;2142;0.0020073170548854085;
рк;227;0.00021272687743183367;
ам;2971;0.002784191862775233;
 в;15337;0.014372652507365784;
ве;4869;0.004562850952491622;
ли;7701;0.00721678274494516;
ич;1221;0.001144226948653167;
че;4226;0.003960280986902771;
тв;2975;0.002787940354007512;
ен;8919;0.008358198325174118;
нн;3223;0.0030203468104088105;
ны;4298;0.004027753829083794;
 з;4514;0.00423017235562686;
зд;713;0.0006681685621537331;
ни;8312;0.007789364780675778;
ям;447;0.0004188938952071791;
мя;547;0.0005126061760141543;
тн;1379;0.001292292352328188;
ик;1891;0.0017720992300599009;
 с;16517;0.015478457420888093;
та;5825;0.005458740357006305;
ри;4474;0.00419268744330407;
ы ;4570;0.004282651232878766;
 м;6258;0.005864514532900508;
мн;1479;0.0013860046331351631;
о ;22056;0.02066918065478645;
з ;1233;0.0011554724223500042;
 ч;5023;0.004707167864934364;
чт;3032;0.0028413563540674877;
зн;2161;0.002025122388238734;
ае;1139;0.0010673828783914474;
ем;4887;0.004579719163036878;
м ;8821;0.008266360289983283;
мы;1034;0.0009689849835441235;
по;8880;0.008321650535659397;
оз;1429;0.0013391484927316754;
дн;1620;0.0015181389490729982;
не;10699;0.010026276923538276;
 у;4491;0.004208618531041256;
уз;231;0.00021647536866411268;
 е;4996;0.004681865549116481;
ещ;810;0.0007590694745364991;
ще;1669;0.0015640579666684159;
су;1270;0.001190145966248585;
ущ;389;0.0003645407723391335;
во;6544;0.006132531656008457;
ег;3763;0.0035263931267664763;
гр;639;0.0005988214743565715;
аф;53;4.966750882769685e-05;
фа;146;0.00013681992997818378;
еф;44;4.1233403555069085e-05;
фо;190;0.00017805333353325287;
ос;6252;0.0058588917960520894;
ав;3080;0.002886338248854836;
вк;202;0.0001892988072300899;
ки;2305;0.002160068072600778;
в ;6354;0.005954478322475204;
ом;5758;0.005395953128865632;
дс;880;0.0008246680711013817;
ск;3289;0.0030821969157414143;
ко;8095;0.007586009131324642;
ой;3698;0.0034654801442419426;
оч;1730;0.0016212224579606708;
се;3887;0.0036425963549671257;
ет;5098;0.004777452075539595;
 о;12466;0.011682172925397527;
ок;1816;0.0017018150194546694;
ке;486;0.0004554416847218994;
еа;88;8.246680711013817e-05;
их;1795;0.0016821354404852047;
х ;4063;0.0038075299691874022;
ох;377;0.0003532952986422965;
хо;1939;0.001817081124847249;
бы;3792;0.003553569688200499;
ыл;1918;0.0017974015458777843;
аж;1142;0.0010701942468156567;
ых;1458;0.0013663250541656982;
ма;2602;0.0024383935465974943;
за;4832;0.004528177408593041;
ак;4687;0.004392294601422928;
аз;3210;0.0030081642139039035;
пи;763;0.0007150247025572207;
оя;719;0.0006737912990021517;
яв;395;0.000370163509187552;
ви;2667;0.0024993065291220285;
сь;2624;0.002459010248375029;
ь ;10639;0.009970049555054091;
рт;660;0.0006185010533260362;
ку;1474;0.0013813190190948143;
ур;507;0.0004751212636913642;
рс;408;0.0003823461056924588;
ир;1130;0.0010589487731188197;
бе;1820;0.0017055635106869485;
сл;3147;0.0029491254769955094;
ые;1384;0.0012969779663685366;
иб;636;0.0005960101059323622;
бу;1334;0.001250121825965049;
ус;1144;0.001072068492431796;
сы;316;0.0002961308073500416;
дл;957;0.0008968265273227526;
ля;1559;0.0014609744577807433;
ьн;1610;0.0015087677209923006;
пу;761;0.0007131504569410812;
ут;1429;0.0013391484927316754;
еш;900;0.0008434105272627767;
ше;2149;0.002013876914541897;
ий;1053;0.0009867903168974488;
лу;1460;0.0013681992997818379;
уж;1427;0.001337274247115536;
ме;3761;0.003524518881150337;
ед;3581;0.0033558367756977817;
зв;813;0.0007618808429607083;
вш;792;0.0007422012639912435;
ша;670;0.0006278722814067338;
ая;1695;0.0015884231596782295;
яс;446;0.00041795677239910933;
ть;7274;0.006816631305899375;
ез;1099;0.0010298979660686575;
г ;606;0.0005678964216902696;
вс;2511;0.002353115371063147;
сн;903;0.000846221895686986;
св;1828;0.0017130604931515066;
вя;330;0.0003092505266630181;
яз;285;0.0002670800002998793;
с ;3118;0.0029219489155614866;
мь;192;0.00017992757914939237;
ье;369;0.0003457983161777385;
лк;293;0.00027457698276443733;
ба;1457;0.0013653879313576286;
жа;1076;0.0010083441414830531;
ащ;248;0.00023240645640129848;
 л;2332;0.0021853703884186617;
сп;1565;0.0014665971946291618;
тя;584;0.0005472797199127351;
ьч;76;7.122133341330115e-05;
ач;1125;0.0010542631590784708;
ча;2089;0.0019576495460577117;
лю;1090;0.0010214638607960295;
юб;471;0.00044138484260085315;
ат;6081;0.005698643795872161;
вг;9;8.434105272627767e-06;
гл;1166;0.0010926851942093308;
яд;491;0.0004601272987622482;
ды;508;0.000476058386499434;
ьс;1311;0.0012285680013794447;
ру;2269;0.002126331651510267;
аю;776;0.0007272072990621275;
ющ;381;0.0003570437898745755;
щи;762;0.000714087579749151;
ум;1301;0.0012191967732987472;
пр;7204;0.006751032709334493;
ре;6711;0.006289031164956105;
вл;972;0.0009108833694437988;
ие;2493;0.0023362471605178916;
оо;302;0.00028301108803706506;
тс;1512;0.0014169296858014648;
лж;418;0.0003917173337731563;
жн;1277;0.0011967058259050732;
ях;236;0.00022116098270446146;
ге;269;0.0002520860353707633;
нр;125;0.00011714035100871899;
уо;94;8.808954395855668e-05;
нг;110;0.00010308350888767271;
гт;26;2.436519300981355e-05;
ун;204;0.0001911730528462294;
мо;3740;0.0035048393021808724;
ощ;208;0.0001949215440785084;
щн;87;8.152968430206842e-05;
сс;783;0.0007337671587186158;
бл;1012;0.0009483682817665889;
аш;609;0.0005707077901144789;
шн;283;0.0002652057546837398;
им;3127;0.0029303830208341143;
ня;1168;0.0010945594398254703;
кл;717;0.0006719170533860121;
тр;2733;0.002561156634454632;
лл;734;0.0006878481411231979;
тч;184;0.00017243059668483436;
бщ;328;0.00030737628104687863;
ое;2131;0.0019970087039966416;
ии;1085;0.0010167782467556809;
еб;1312;0.0012295051241875145;
бр;1039;0.0009736705975844723;
нв;9;8.434105272627767e-06;
нь;1107;0.0010373949485332154;
ью;473;0.0004432590882169927;
юм;40;3.748491232279008e-05;
йо;49;4.5919017595417845e-05;
ах;929;0.0008705870886967995;
ый;1556;0.001458163089356534;
ех;447;0.0004188938952071791;
хэ;20;1.874245616139504e-05;
рп;99;9.277515799890544e-05;
чн;1105;0.001035520702917076;
бн;430;0.0004029628074699933;
чо;49;4.5919017595417845e-05;
 ш;805;0.0007543838604961503;
ср;358;0.00033548996528897116;
вн;1061;0.0009942872993620067;
ын;220;0.00020616701777534542;
ищ;127;0.0001190145966248585;
у ;6284;0.005888879725910321;
аг;827;0.0007750005622736848;
га;1127;0.0010561374046946105;
вр;859;0.0008049884921319169;
ду;1909;0.0017889674406051563;
еп;843;0.0007899945272028009;
пл;687;0.0006438033691439196;
уш;529;0.0004957379654688987;
ши;1526;0.0014300494051144414;
дь;655;0.0006138154392856876;
ьб;118;0.00011058049135223073;
иш;548;0.000513543298822224;
шь;430;0.0004029628074699933;
бс;345;0.00032330736878406443;
вп;308;0.0002886338248854836;
лн;357;0.00033455284248090145;
ои;1031;0.0009661736151199143;
ож;2307;0.0021619423182169177;
тк;523;0.0004901152286204802;
ры;1330;0.00124637333473277;
му;2436;0.0022828311604579155;
зм;506;0.00047418414088329445;
ту;1187;0.0011123647731787955;
жч;36;3.373642109051107e-05;
 х;1176;0.0011020564222900282;
ху;77;7.21584562213709e-05;
ща;390;0.0003654778951472032;
дт;155;0.00014525403525081154;
ян;483;0.00045263031629769017;
ну;1971;0.001847069054705481;
вд;299;0.0002801997196128558;
мч;46;4.310764917120859e-05;
вз;430;0.0004029628074699933;
зг;326;0.0003055020354307391;
иж;212;0.0001986700353107874;
нб;9;8.434105272627767e-06;
рд;382;0.0003579809126826452;
дя;264;0.0002474004213304145;
ящ;281;0.0002633315090676003;
ек;1402;0.0013138461769137922;
рх;121;0.00011339185977643998;
хн;80;7.496982464558015e-05;
яя;63;5.903873690839437e-05;
гу;426;0.0003992143162377143;
уб;569;0.0005332228777916888;
ря;888;0.0008321650535659397;
са;1168;0.0010945594398254703;
ыб;209;0.00019585866688657814;
ао;15;1.4056842121046279e-05;
дб;27;2.5302315817883302e-05;
тт;57;5.341600005997586e-05;
ял;751;0.0007037792288603837;
кк;16;1.4993964929116031e-05;
еи;101;9.464940361504494e-05;
сю;142;0.00013307143874590477;
юр;293;0.00027457698276443733;
ук;641;0.000600695719972711;
уг;994;0.0009315000712213334;
ош;688;0.0006447404919519893;
 ц;404;0.0003785976144601798;
ци;861;0.0008068627377480564;
нд;321;0.0003008164213903904;
рж;589;0.0005519653339530839;
зу;378;0.0003542324214503662;
еч;1117;0.001046766176613913;
тл;934;0.0008752727027371483;
ьк;1039;0.0009736705975844723;
ап;596;0.0005585251936095721;
кн;355;0.0003326785968647619;
ыд;136;0.00012744870189748626;
тщ;46;4.310764917120859e-05;
зы;323;0.00030269066700652986;
зк;100;9.371228080697519e-05;
оп;1199;0.0011236102468756325;
ул;946;0.0008865181764339854;
яр;84;7.871831587785916e-05;
оц;179;0.00016774498264448558;
иа;230;0.00021553824585604294;
юд;371;0.00034767256179387795;
ьм;521;0.00048824098300434077;
ьз;181;0.00016961922826062509;
ац;406;0.00038047186007631926;
еж;788;0.0007384527727589645;
жд;951;0.0008912037904743341;
 я;1635;0.0015321957911940444;
аб;563;0.0005276001409432703;
тм;36;3.373642109051107e-05;
сф;24;2.2490947393674046e-05;
фе;86;8.059256149399867e-05;
ыщ;36;3.373642109051107e-05;
рь;701;0.0006569230884568961;
иц;711;0.0006662943165375937;
ио;375;0.00035142105302615696;
ьш;599;0.0005613365620337814;
шо;204;0.0001911730528462294;
шт;144;0.00013494568436204428;
ию;435;0.0004076484215103421;
ю ;2559;0.0023980972658504953;
рю;76;7.122133341330115e-05;
кс;131;0.0001227630878571375;
рш;140;0.00013119719312976527;
йн;354;0.00033174147405669216;
уч;1057;0.0009905388081297279;
ыг;145;0.00013588280717011402;
бя;567;0.0005313486321755494;
вь;132;0.00012370021066520725;
нт;927;0.0008687128430806601;
йс;548;0.000513543298822224;
кв;127;0.0001190145966248585;
мс;117;0.00010964336854416098;
це;860;0.0008059256149399866;
ьц;74;6.934708779716164e-05;
цы;109;0.00010214638607960296;
кж;73;6.840996498909189e-05;
иг;555;0.0005201031584787123;
пн;217;0.00020335564935113616;
ып;193;0.0001808647019574621;
кт;645;0.00060444421120499;
ев;1252;0.0011732777557033295;
мл;123;0.00011526610539257949;
ея;246;0.00023053221078515897;
хв;117;0.00010964336854416098;
бх;109;0.00010214638607960296;
еу;166;0.00015556238613957882;
сд;340;0.00031862175474371566;
ха;560;0.0005247887725190611;
нщ;93;8.715242115048693e-05;
ги;816;0.0007646922113849176;
шл;421;0.0003945287021973656;
уе;281;0.0002633315090676003;
нц;260;0.0002436519300981355;
мп;312;0.0002923823161177626;
лы;507;0.0004751212636913642;
ыш;356;0.0003336157196728317;
зр;343;0.0003214331231679249;
шк;319;0.00029894217577425085;
см;703;0.0006587973340730356;
эк;64;5.9975859716464124e-05;
цо;232;0.00021741249147218245;
ыт;678;0.0006353692638712918;
б ;256;0.0002399034388658565;
оу;197;0.00018461319318974112;
ув;542;0.0005079205619738055;
аи;199;0.00018648743880588062;
пы;280;0.00026239438625953054;
пп;27;2.5302315817883302e-05;
ья;269;0.0002520860353707633;
жо;156;0.0001461911580588813;
эд;73;6.840996498909189e-05;
вт;205;0.00019211017565429913;
ык;126;0.00011807747381678874;
чь;216;0.00020241852654306642;
ьи;70;6.559859656488264e-05;
зя;225;0.00021085263181569417;
тц;169;0.00015837375456378806;
цу;125;0.00011714035100871899;
иу;17;1.5931087737185783e-05;
вэ;5;4.68561404034876e-06;
эр;310;0.00029050807050162307;
дк;203;0.00019023593003815963;
хи;231;0.00021647536866411268;
эл;132;0.00012370021066520725;
бъ;157;0.00014712828086695104;
ъя;164;0.00015368814052343932;
дц;316;0.0002961308073500416;
ую;972;0.0009108833694437988;
ыч;171;0.00016024800017992757;
ца;678;0.0006353692638712918;
лч;96;8.996378957469619e-05;
чк;191;0.0001789904563413226;
ьт;97;9.090091238276594e-05;
тп;121;0.00011339185977643998;
чу;457;0.00042826512328787665;
 ю;107;0.00010027214046346346;
юн;65;6.0912982524533875e-05;
рм;241;0.0002258465967448102;
сх;176;0.00016493361422027634;
нч;158;0.0001480654036750208;
жр;5;4.68561404034876e-06;
уй;90;8.434105272627767e-05;
ец;369;0.0003457983161777385;
ц ;404;0.0003785976144601798;
ою;248;0.00023240645640129848;
йш;147;0.00013775705278625352;
юч;193;0.0001808647019574621;
дх;40;3.748491232279008e-05;
лг;175;0.00016399649141220657;
шу;202;0.0001892988072300899;
ют;382;0.0003579809126826452;
йц;7;6.5598596564882635e-06;
лп;23;2.1553824585604294e-05;
кц;232;0.00021741249147218245;
зз;59;5.5290245676115364e-05;
зб;190;0.00017805333353325287;
цт;3;2.811368424209256e-06;
йк;107;0.00010027214046346346;
ею;188;0.00017617908791711336;
ню;108;0.00010120926327153321;
яц;105;9.839789484732395e-05;
ьг;190;0.00017805333353325287;
мр;55;5.1541754443836356e-05;
ыж;33;3.0925052666301814e-05;
уа;71;6.653571937295239e-05;
ыр;241;0.0002258465967448102;
хл;98;9.183803519083569e-05;
сш;74;6.934708779716164e-05;
фу;57;5.341600005997586e-05;
тз;14;1.3119719312976527e-05;
вч;41;3.842203513085983e-05;
вм;114;0.00010683200011995172;
оэ;24;2.2490947393674046e-05;
зи;424;0.0003973400706215748;
дч;63;5.903873690839437e-05;
жб;19;1.7805333353325287e-05;
пк;76;7.122133341330115e-05;
рг;198;0.00018555031599781088;
бб;13;1.2182596504906775e-05;
бм;44;4.1233403555069085e-05;
уя;72;6.747284218102214e-05;
як;162;0.0001518138949072998;
яе;137;0.000128385824705556;
сц;37;3.467354389858082e-05;
жк;81;7.59069474536499e-05;
йм;220;0.00020616701777534542;
гн;167;0.00015649950894764856;
мб;37;3.467354389858082e-05;
гк;101;9.464940361504494e-05;
лт;94;8.808954395855668e-05;
ыз;69;6.466147375681288e-05;
вц;17;1.5931087737185783e-05;
яж;287;0.0002689542459160188;
тд;108;0.00010120926327153321;
пю;2;1.8742456161395039e-06;
мм;165;0.00015462526333150906;
ьп;10;9.37122808069752e-06;
ьв;43;4.029628074699933e-05;
жу;183;0.0001714934738767646;
дп;165;0.00015462526333150906;
юх;10;9.37122808069752e-06;
оф;83;7.778119306978941e-05;
ж ;314;0.0002942565617339021;
дэ;63;5.903873690839437e-05;
эв;57;5.341600005997586e-05;
дю;21;1.967957896946479e-05;
юй;43;4.029628074699933e-05;
рч;79;7.40327018375104e-05;
цв;55;5.1541754443836356e-05;
тъ;16;1.4993964929116031e-05;
ъе;74;6.934708779716164e-05;
уэ;323;0.00030269066700652986;
дъ;34;3.1862175474371566e-05;
ъю;11;1.0308350888767271e-05;
хр;87;8.152968430206842e-05;
сг;17;1.5931087737185783e-05;
юж;30;2.8113684242092558e-05;
нэ;2;1.8742456161395039e-06;
кш;11;1.0308350888767271e-05;
ьщ;10;9.37122808069752e-06;
дз;56;5.247887725190611e-05;
ип;161;0.00015087677209923005;
 щ;51;4.779326321155735e-05;
юю;28;2.6239438625953054e-05;
юс;138;0.00012932294751362577;
бк;71;6.653571937295239e-05;
рз;34;3.1862175474371566e-05;
нп;4;3.7484912322790077e-06;
дш;50;4.6856140403487597e-05;
гм;17;1.5931087737185783e-05;
зж;41;3.842203513085983e-05;
тю;273;0.0002558345266030423;
юш;11;1.0308350888767271e-05;
дм;28;2.6239438625953054e-05;
чш;130;0.00012182596504906775;
пт;53;4.966750882769685e-05;
фл;20;1.874245616139504e-05;
яш;2;1.8742456161395039e-06;
ьд;146;0.00013681992997818378;
йл;627;0.0005875760006597344;
рр;42;3.935915793892958e-05;
шч;1;9.371228080697519e-07;
хм;20;1.874245616139504e-05;
зь;106;9.93350176553937e-05;
чр;39;3.6547789514720325e-05;
йд;218;0.00020429277215920592;
лц;2;1.8742456161395039e-06;
зъ;18;1.6868210545255535e-05;
йщ;13;1.2182596504906775e-05;
сб;83;7.778119306978941e-05;
щу;88;8.246680711013817e-05;
лр;11;1.0308350888767271e-05;
сэ;108;0.00010120926327153321;
йч;244;0.00022865796516901947;
зт;8;7.4969824645580154e-06;
йт;351;0.0003289301056324829;
ш ;49;4.5919017595417845e-05;
яп;28;2.6239438625953054e-05;
п ;31;2.905080705016231e-05;
жл;6;5.622736848418512e-06;
бь;31;2.905080705016231e-05;
рл;63;5.903873690839437e-05;
пч;5;4.68561404034876e-06;
мк;31;2.905080705016231e-05;
вх;24;2.2490947393674046e-05;
иэ;2;1.8742456161395039e-06;
эм;72;6.747284218102214e-05;
яю;86;8.059256149399867e-05;
зл;232;0.00021741249147218245;
тэ;12;1.1245473696837023e-05;
эф;14;1.3119719312976527e-05;
фф;14;1.3119719312976527e-05;
вщ;6;5.622736848418512e-06;
бд;39;3.6547789514720325e-05;
кг;3;2.811368424209256e-06;
тф;3;2.811368424209256e-06;
хт;11;1.0308350888767271e-05;
ыя;29;2.7176561434022806e-05;
нм;5;4.68561404034876e-06;
ьо;20;1.874245616139504e-05;
рщ;8;7.4969824645580154e-06;
рб;64;5.9975859716464124e-05;
яй;36;3.373642109051107e-05;
лз;4;3.7484912322790077e-06;
хг;23;2.1553824585604294e-05;
хе;77;7.21584562213709e-05;
тг;8;7.4969824645580154e-06;
гч;47;4.404477197927834e-05;
зч;3;2.811368424209256e-06;
зп;15;1.4056842121046279e-05;
бв;151;0.00014150554401853253;
мг;34;3.1862175474371566e-05;
яб;30;2.8113684242092558e-05;
яи;16;1.4993964929116031e-05;
юг;13;1.2182596504906775e-05;
пь;17;1.5931087737185783e-05;
ф ;41;3.842203513085983e-05;
фн;4;3.7484912322790077e-06;
нф;10;9.37122808069752e-06;
вв;39;3.6547789514720325e-05;
рц;20;1.874245616139504e-05;
уф;9;8.434105272627767e-06;
уи;88;8.246680711013817e-05;
жь;23;2.1553824585604294e-05;
эг;9;8.434105272627767e-06;
иф;146;0.00013681992997818378;
лб;19;1.7805333353325287e-05;
бз;7;6.5598596564882635e-06;
хд;1;9.371228080697519e-07;
йв;24;2.2490947393674046e-05;
яг;97;9.090091238276594e-05;
нъ;10;9.37122808069752e-06;
йр;3;2.811368424209256e-06;
пс;118;0.00011058049135223073;
рф;4;3.7484912322790077e-06;
эп;13;1.2182596504906775e-05;
кэ;57;5.341600005997586e-05;
гг;5;4.68561404034876e-06;
мт;35;3.279929828244132e-05;
лм;15;1.4056842121046279e-05;
дд;93;8.715242115048693e-05;
юк;8;7.4969824645580154e-06;
хк;2;1.8742456161395039e-06;
йф;12;1.1245473696837023e-05;
съ;12;1.1245473696837023e-05;
лв;16;1.4993964929116031e-05;
нз;22;2.0616701777534542e-05;
тх;5;4.68561404034876e-06;
бж;13;1.2182596504906775e-05;
зц;9;8.434105272627767e-06;
жж;3;2.811368424209256e-06;
км;3;2.811368424209256e-06;
мэ;73;6.840996498909189e-05;
чл;58;5.435312286804561e-05;
гф;1;9.371228080697519e-07;
аэ;3;2.811368424209256e-06;
сж;21;1.967957896946479e-05;
юл;17;1.5931087737185783e-05;
тб;18;1.6868210545255535e-05;
ыу;5;4.68561404034876e-06;
эй;653;0.000611941193669548;
цк;8;7.4969824645580154e-06;
вб;5;4.68561404034876e-06;
кд;4;3.7484912322790077e-06;
бч;4;3.7484912322790077e-06;
нх;291;0.0002727027371482978;
жт;2;1.8742456161395039e-06;
бш;14;1.3119719312976527e-05;
гс;37;3.467354389858082e-05;
щь;42;3.935915793892958e-05;
юз;11;1.0308350888767271e-05;
уц;5;4.68561404034876e-06;
бю;14;1.3119719312976527e-05;
мв;6;5.622736848418512e-06;
ыц;4;3.7484912322790077e-06;
фт;16;1.4993964929116031e-05;
пш;7;6.5598596564882635e-06;
шю;2;1.8742456161395039e-06;
эб;4;3.7484912322790077e-06;
эс;11;1.0308350888767271e-05;
фч;4;3.7484912322790077e-06;
зс;3;2.811368424209256e-06;
уу;2;1.8742456161395039e-06;
щ ;2;1.8742456161395039e-06;
ыи;9;8.434105272627767e-06;
щр;6;5.622736848418512e-06;
дг;9;8.434105272627767e-06;
фы;9;8.434105272627767e-06;
шр;1;9.371228080697519e-07;
лф;4;3.7484912322790077e-06;
тш;2;1.8742456161395039e-06;
чм;1;9.371228080697519e-07;
сз;1;9.371228080697519e-07;
эз;1;9.371228080697519e-07;
шц;1;9.371228080697519e-07;
кю;18;1.6868210545255535e-05;
жг;3;2.811368424209256e-06;
чв;6;5.622736848418512e-06;
юц;2;1.8742456161395039e-06;
зш;1;9.371228080697519e-07;
нж;11;1.0308350888767271e-05;
шм;14;1.3119719312976527e-05;
мх;1;9.371228080697519e-07;
гв;4;3.7484912322790077e-06;
йе;43;4.029628074699933e-05;
кз;7;6.5598596564882635e-06;
йб;1;9.371228080697519e-07;
оа;3;2.811368424209256e-06;
жс;2;1.8742456161395039e-06;
аа;4;3.7484912322790077e-06;
мц;5;4.68561404034876e-06;
фс;4;3.7484912322790077e-06;
бт;3;2.811368424209256e-06;
мш;1;9.371228080697519e-07;
хш;2;1.8742456161395039e-06;
лщ;2;1.8742456161395039e-06;
шв;4;3.7484912322790077e-06;
юв;1;9.371228080697519e-07;
мф;7;6.5598596564882635e-06;
фь;1;9.371228080697519e-07;
нл;4;3.7484912322790077e-06;
юа;2;1.8742456161395039e-06;
вю;1;9.371228080697519e-07;
гь;3;2.811368424209256e-06;
шп;1;9.371228080697519e-07;
гш;2;1.8742456161395039e-06;
бэ;1;9.371228080697519e-07;
кх;3;2.811368424209256e-06;
яу;1;9.371228080697519e-07;
пц;3;2.811368424209256e-06;
цб;1;9.371228080697519e-07;
мд;2;1.8742456161395039e-06;
пщ;2;1.8742456161395039e-06;
йэ;1;9.371228080697519e-07;
хъ;2;1.8742456161395039e-06;
мщ;7;6.5598596564882635e-06;
мз;3;2.811368424209256e-06;
яф;1;9.371228080697519e-07;
цд;1;9.371228080697519e-07;
 й;4;3.7484912322790077e-06;
юф;2;1.8742456161395039e-06;
фя;2;1.8742456161395039e-06;
бг;1;9.371228080697519e-07;
йп;1;9.371228080697519e-07;
йи;1;9.371228080697519e-07;
тж;1;9.371228080697519e-07;
фэ;1;9.371228080697519e-07;
лш;1;9.371228080697519e-07;
кб;1;9.371228080697519e-07;
